STT,long,lat
2846,104.19278310,22.32521390
2847,104.19289170,22.32525770
2848,104.19303220,22.32537970
2849,104.19319870,22.32565230
2850,104.19334380,22.32610960
2851,104.19343090,22.32632350
2852,104.19355360,22.32648520
2853,104.19373460,22.32667350
2854,104.19390760,22.32682070
2855,104.19400200,22.32690100
2856,104.19440820,22.32722980
2857,104.19494500,22.32770050
2858,104.19508670,22.32778430
2859,104.19524830,22.32782940
2860,104.19553480,22.32789350
2861,104.19577900,22.32794360
2862,104.19595460,22.32801800
2863,104.19610040,22.32811780
2864,104.19628590,22.32834300
2865,104.19649760,22.32859190
2866,104.19675390,22.32893480
2867,104.19694430,22.32911960
2868,104.19749630,22.32953170
2869,104.19760020,22.32960840
2870,104.19776110,22.32972130
2871,104.19806540,22.32996500
2872,104.19862720,22.33051090
2873,104.19909100,22.33097610
2874,104.19929690,22.33113520
2875,104.19943100,22.33117190
2876,104.20010000,22.33109460
2877,104.20032560,22.33108050
2878,104.20066360,22.33106690
2879,104.20102870,22.33106950
2880,104.20114610,22.33107720
2881,104.20131820,22.33110240
2882,104.20144110,22.33113430
2883,104.20161010,22.33119880
2884,104.20174150,22.33128070
2885,104.20227260,22.33176940
2886,104.20262930,22.33207950
2887,104.20302440,22.33241770
2888,104.20313090,22.33250880
2889,104.20348780,22.33283100
2890,104.20378270,22.33308930
2891,104.20406970,22.33334020
2892,104.20422000,22.33347150
2893,104.20475630,22.33392050
2894,104.20494720,22.33406650
2895,104.20508620,22.33413880
2896,104.20527670,22.33418590
2897,104.20551420,22.33422000
2898,104.20567100,22.33427030
2899,104.20582650,22.33434720
2900,104.20594900,22.33443550
2901,104.20610280,22.33457540
2902,104.20629320,22.33476650
2903,104.20642550,22.33493090
2904,104.20651050,22.33506420
2905,104.20655140,22.33519400
2906,104.20655880,22.33530730
2907,104.20654540,22.33540660
2908,104.20649870,22.33552100
2909,104.20638710,22.33570680
2910,104.20620200,22.33595490
2911,104.20616220,22.33605300
2912,104.20613230,22.33614840
2913,104.20612960,22.33624020
2914,104.20614240,22.33635370
2915,104.20619670,22.33650070
2916,104.20638980,22.33680330
2917,104.20650320,22.33698810
2918,104.20661510,22.33715320
2919,104.20669160,22.33723380
2920,104.20678410,22.33731070
2921,104.20687390,22.33736530
2922,104.20698450,22.33741230
2923,104.20731650,22.33752160
2924,104.20747210,22.33756870
2925,104.20759680,22.33761460
2926,104.20770170,22.33766200
2927,104.20779530,22.33771880
2928,104.20789580,22.33779570
2929,104.20798010,22.33787210
2930,104.20805280,22.33795820
2931,104.20821910,22.33816540
2932,104.20830960,22.33827170
2933,104.20847120,22.33844820
2934,104.20855530,22.33851770
2935,104.20878630,22.33868140
2936,104.20923290,22.33896420
2937,104.20939920,22.33908580
2938,104.20956700,22.33922130
2939,104.20983640,22.33943810
2940,104.21009510,22.33966780
2941,104.21032790,22.33987610
2942,104.21048760,22.34002470
2943,104.21099510,22.34052840
2944,104.21126060,22.34080750
2945,104.21156240,22.34116730
2946,104.21177300,22.34145630
2947,104.21182180,22.34156240
2948,104.21184410,22.34166340
2949,104.21184540,22.34175150
2950,104.21182960,22.34182730
2951,104.21180110,22.34188670
2952,104.21172980,22.34198790
2953,104.21162010,22.34210750
2954,104.21130440,22.34246980
2955,104.21124060,22.34258380
2956,104.21122180,22.34267560
2957,104.21123520,22.34279840
2958,104.21127620,22.34292620
2959,104.21165440,22.34340060
2960,104.21181370,22.34357120
2961,104.21247770,22.34428200
2962,104.21270250,22.34456970
2963,104.21287240,22.34478720
2964,104.21289660,22.34483340
2965,104.21300530,22.34504080
2966,104.21333140,22.34600930
2967,104.21353750,22.34656850
2968,104.21357350,22.34667370
2969,104.21382580,22.34704530
2970,104.21390770,22.34712600
2971,104.21409700,22.34720700
2972,104.21501600,22.34737400
2973,104.21523570,22.34744620
2974,104.21544440,22.34756500
2975,104.21552270,22.34767200
2976,104.21556580,22.34780820
2977,104.21564610,22.34844560
2978,104.21574410,22.34900470
2979,104.21577530,22.34922720
2980,104.21582880,22.34946980
2981,104.21594880,22.34996290
2982,104.21596650,22.35002200
2983,104.21598010,22.35006720
2984,104.21601050,22.35016860
2985,104.21624210,22.35075040
2986,104.21636090,22.35100730
2987,104.21644810,22.35112020
2988,104.21654900,22.35121790
2989,104.21708600,22.35167600
2990,104.21742140,22.35195030
2991,104.21754780,22.35209260
2992,104.21760680,22.35216580
2993,104.21767380,22.35226380
2994,104.21795530,22.35270480
2995,104.21848380,22.35347760
2996,104.21856840,22.35363060
2997,104.21860720,22.35372860
2998,104.21862050,22.35379220
2999,104.21862600,22.35386260
3000,104.21860770,22.35397070
3001,104.21856840,22.35413420
3002,104.21852680,22.35426200
3003,104.21848790,22.35442440
3004,104.21847480,22.35454280
3005,104.21848520,22.35462290
3006,104.21849590,22.35467000
3007,104.21853100,22.35475030
3008,104.21867260,22.35511590
3009,104.21869310,22.35522690
3010,104.21869040,22.35530880
3011,104.21867230,22.35540290
3012,104.21865110,22.35547320
3013,104.21863540,22.35551720
3014,104.21860920,22.35555800
3015,104.21858530,22.35559530
3016,104.21851610,22.35568710
3017,104.21843890,22.35574920
3018,104.21805070,22.35600960
3019,104.21794490,22.35609410
3020,104.21768460,22.35632210
3021,104.21753970,22.35645730
3022,104.21745350,22.35655830
3023,104.21740700,22.35663590
3024,104.21737070,22.35672640
3025,104.21734930,22.35679470
3026,104.21733670,22.35692500
3027,104.21734530,22.35705510
3028,104.21736670,22.35716680
3029,104.21743170,22.35732100
3030,104.21764820,22.35781370
3031,104.21769890,22.35792720
3032,104.21781120,22.35817870
3033,104.21786830,22.35826320
3034,104.21795490,22.35836000
3035,104.21829240,22.35871410
3036,104.21833370,22.35877790
3037,104.21835380,22.35881880
3038,104.21839130,22.35891680
3039,104.21842890,22.35938560
3040,104.21847140,22.35984230
3041,104.21848790,22.35990780
3042,104.21851070,22.35995860
3043,104.21855440,22.36003880
3044,104.21883060,22.36050410
3045,104.21898140,22.36078710
3046,104.21906190,22.36095950
3047,104.21914770,22.36118520
3048,104.21917190,22.36126090
3049,104.21919730,22.36135520
3050,104.21927650,22.36168010
3051,104.21930600,22.36181570
3052,104.21934350,22.36194550
3053,104.21938030,22.36202030
3054,104.21941860,22.36207200
3055,104.21947490,22.36212660
3056,104.21954510,22.36218070
3057,104.21963680,22.36222980
3058,104.21980890,22.36228040
3059,104.21993230,22.36230020
3060,104.22007820,22.36233790
3061,104.22018570,22.36237090
3062,104.22028500,22.36241430
3063,104.22036280,22.36246890
3064,104.22041610,22.36252120
3065,104.22047000,22.36259170
3066,104.22051430,22.36268100
3067,104.22056750,22.36281690
3068,104.22062850,22.36296910
3069,104.22064970,22.36305800
3070,104.22065780,22.36312250
3071,104.22065810,22.36318290
3072,104.22064970,22.36325650
3073,104.22063230,22.36333960
3074,104.22057460,22.36356280
3075,104.22049550,22.36395970
3076,104.22048490,22.36406360
3077,104.22048120,22.36414740
3078,104.22048750,22.36420770
3079,104.22050490,22.36428710
3080,104.22064170,22.36465540
3081,104.22066180,22.36472860
3082,104.22068460,22.36483900
3083,104.22069370,22.36492850
3084,104.22069940,22.36505230
3085,104.22067390,22.36548390
3086,104.22067930,22.36557070
3087,104.22071000,22.36578560
3088,104.22074470,22.36594250
3089,104.22076640,22.36601350
3090,104.22079480,22.36608220
3091,104.22082950,22.36614500
3092,104.22086640,22.36619020
3093,104.22091930,22.36624420
3094,104.22099440,22.36630370
3095,104.22111650,22.36637810
3096,104.22136320,22.36651580
3097,104.22150750,22.36660910
3098,104.22158990,22.36667330
3099,104.22167570,22.36675140
3100,104.22178700,22.36686920
3101,104.22189160,22.36699080
3102,104.22207000,22.36720780
3103,104.22217310,22.36733980
3104,104.22223170,22.36743100
3105,104.22226980,22.36749930
3106,104.22228990,22.36756500
3107,104.22230200,22.36763570
3108,104.22230490,22.36771470
3109,104.22229130,22.36781680
3110,104.22226580,22.36791970
3111,104.22222960,22.36803130
3112,104.22216790,22.36827810
3113,104.22215310,22.36835870
3114,104.22215450,22.36843690
3115,104.22217190,22.36851000
3116,104.22219470,22.36857330
3117,104.22223470,22.36865140
3118,104.22227920,22.36872210
3119,104.22233420,22.36879150
3120,104.22241940,22.36888930
3121,104.22255550,22.36903340
3122,104.22277980,22.36928670
3123,104.22285050,22.36936200
3124,104.22291080,22.36942030
3125,104.22298060,22.36947860
3126,104.22307580,22.36954310
3127,104.22316780,22.36959840
3128,104.22358810,22.36985070
3129,104.22381440,22.36999250
3130,104.22388830,22.37003240
3131,104.22442580,22.37034310
3132,104.22453630,22.37038890
3133,104.22464090,22.37041990
3134,104.22484870,22.37049180
3135,104.22504560,22.37054620
3136,104.22514980,22.37057120
3137,104.22524440,22.37058240
3138,104.22535700,22.37058110
3139,104.22544150,22.37057370
3140,104.22553920,22.37055950
3141,104.22577540,22.37051290
3142,104.22602690,22.37045310
3143,104.22648320,22.37030820
3144,104.22664050,22.37026120
3145,104.22681990,22.37022200
3146,104.22690870,22.37021900
3147,104.22700870,22.37022850
3148,104.22711660,22.37027730
3149,104.22720430,22.37033150
3150,104.22725950,22.37036910
3151,104.22733920,22.37044720
3152,104.22760500,22.37074300
3153,104.22766240,22.37081680
3154,104.22771470,22.37087510
3155,104.22776480,22.37091340
3156,104.22783540,22.37095570
3157,104.22793060,22.37099290
3158,104.22802180,22.37102390
3159,104.22811500,22.37105120
3160,104.22863010,22.37117280
3161,104.22910890,22.37129020
3162,104.22927860,22.37129530
3163,104.22943580,22.37128730
3164,104.22992840,22.37121480
3165,104.23013270,22.37119500
3166,104.23040670,22.37121880
3167,104.23046930,22.37123100
3168,104.23081200,22.37135900
3169,104.23139500,22.37158600
3170,104.23160120,22.37172700
3171,104.23178650,22.37191390
3172,104.23185800,22.37199650
3173,104.23204190,22.37220920
3174,104.23228590,22.37242860
3175,104.23244070,22.37248730
3176,104.23262290,22.37249210
3177,104.23295130,22.37243120
3178,104.23352890,22.37230670
3179,104.23422650,22.37219070
3180,104.23444570,22.37219710
3181,104.23464790,22.37227850
3182,104.23520440,22.37256060
3183,104.23542800,22.37267400
3184,104.23568880,22.37283120
3185,104.23607650,22.37308920
3186,104.23618600,22.37316200
3187,104.23644980,22.37336270
3188,104.23657270,22.37352400
3189,104.23668730,22.37369540
3190,104.23689280,22.37399450
3191,104.23717710,22.37452510
3192,104.23729690,22.37481870
3193,104.23744780,22.37509870
3194,104.23765180,22.37533350
3195,104.23795670,22.37561740
3196,104.23834340,22.37596250
3197,104.23846280,22.37605390
3198,104.23870500,22.37621010
3199,104.23913780,22.37648450
3200,104.23933520,22.37662920
3201,104.23975260,22.37697610
3202,104.24039820,22.37749080
3203,104.24068110,22.37772400
3204,104.24086050,22.37787180
3205,104.24102360,22.37800630
3206,104.24113460,22.37810330
3207,104.24121100,22.37821660
3208,104.24126150,22.37831700
3209,104.24150790,22.37885910
3210,104.24157390,22.37899150
3211,104.24165990,22.37910200
3212,104.24172640,22.37913870
3213,104.24202290,22.37929560
3214,104.24226990,22.37941460
3215,104.24238870,22.37948790
3216,104.24272500,22.37964300
3217,104.24288740,22.37972110
3218,104.24352490,22.38005780
3219,104.24352210,22.38017470
3220,104.24350910,22.38025290
3221,104.24339860,22.38050340
3222,104.24336120,22.38056710
3223,104.24330810,22.38065750
3224,104.24312530,22.38096870
3225,104.24301910,22.38105690
3226,104.24291390,22.38112280
3227,104.24273720,22.38117520
3228,104.24210840,22.38128950
3229,104.24182450,22.38135440
3230,104.24154680,22.38141780
3231,104.24081820,22.38166040
3232,104.24043660,22.38178070
3233,104.24012660,22.38189430
3234,104.23980130,22.38205740
3235,104.23953460,22.38223990
3236,104.23927000,22.38244640
3237,104.23903810,22.38266430
3238,104.23901410,22.38269000
3239,104.23881900,22.38289950
3240,104.23869330,22.38306790
3241,104.23863260,22.38318820
3242,104.23857840,22.38332250
3243,104.23855880,22.38342680
3244,104.23855570,22.38352670
3245,104.23855390,22.38358460
3246,104.23856530,22.38369340
3247,104.23863470,22.38403030
3248,104.23878020,22.38448650
3249,104.23886700,22.38484350
3250,104.23888410,22.38491040
3251,104.23891420,22.38517110
3252,104.23889490,22.38528740
3253,104.23883860,22.38538560
3254,104.23866290,22.38561010
3255,104.23839400,22.38599710
3256,104.23829570,22.38614320
3257,104.23812430,22.38640490
3258,104.23808350,22.38646480
3259,104.23775980,22.38693970
3260,104.23762950,22.38712040
3261,104.23746590,22.38727660
3262,104.23707020,22.38755690
3263,104.23688250,22.38770690
3264,104.23671750,22.38785940
3265,104.23653380,22.38813100
3266,104.23650290,22.38817190
3267,104.23646130,22.38820660
3268,104.23639020,22.38822990
3269,104.23644930,22.38845460
3270,104.23652710,22.38868030
3271,104.23673360,22.38906470
3272,104.23715380,22.38979280
3273,104.23721640,22.38990130
3274,104.23740420,22.39025020
3275,104.23742830,22.39036920
3276,104.23742230,22.39045950
3277,104.23740680,22.39060230
3278,104.23737240,22.39072650
3279,104.23733170,22.39083540
3280,104.23726200,22.39092220
3281,104.23716010,22.39101150
3282,104.23710910,22.39105620
3283,104.23685160,22.39134880
3284,104.23681140,22.39141450
3285,104.23679310,22.39147570
3286,104.23677650,22.39154720
3287,104.23677650,22.39164390
3288,104.23686770,22.39200850
3289,104.23703440,22.39244360
3290,104.23711990,22.39261110
3291,104.23724860,22.39276240
3292,104.23740680,22.39290870
3293,104.23776630,22.39317400
3294,104.23794870,22.39330050
3295,104.23806130,22.39335510
3296,104.23824910,22.39341580
3297,104.23834830,22.39342950
3298,104.23860310,22.39344440
3299,104.23869160,22.39346170
3300,104.23878280,22.39349640
3301,104.23886600,22.39354600
3302,104.23894640,22.39362290
3303,104.23904840,22.39375190
3304,104.23912880,22.39388580
3305,104.23920010,22.39404180
3306,104.23943190,22.39470420
3307,104.23966360,22.39534500
3308,104.24000860,22.39632110
3309,104.24029790,22.39719490
3310,104.24035750,22.39735600
3311,104.24044580,22.39757030
3312,104.24046860,22.39762050
3313,104.24051930,22.39770330
3314,104.24070330,22.39789080
3315,104.24087330,22.39800460
3316,104.24122090,22.39810160
3317,104.24193820,22.39821420
3318,104.24246420,22.39829260
3319,104.24262480,22.39834930
3320,104.24296840,22.39853310
3321,104.24324200,22.39873770
3322,104.24366040,22.39906750
3323,104.24383700,22.39919580
3324,104.24401150,22.39932260
3325,104.24450260,22.39970360
3326,104.24494760,22.40009890
3327,104.24504440,22.40017100
3328,104.24524430,22.40032600
3329,104.24536310,22.40039180
3330,104.24544140,22.40043510
3331,104.24567730,22.40046440
3332,104.24604360,22.40044260
3333,104.24641770,22.40040410
3334,104.24680670,22.40030500
3335,104.24712280,22.40026750
3336,104.24804180,22.40055670
3337,104.24816090,22.40061850
3338,104.24867340,22.40110690
3339,104.24902080,22.40147540
3340,104.24931830,22.40173930
3341,104.24949960,22.40184990
3342,104.24972060,22.40195740
3343,104.25051670,22.40227810
3344,104.25112740,22.40252410
3345,104.25168000,22.40271500
3346,104.25221530,22.40282810
3347,104.25244750,22.40284600
3348,104.25256940,22.40285540
3349,104.25265920,22.40287030
3350,104.25277160,22.40290840
3351,104.25349740,22.40330920
3352,104.25417440,22.40369950
3353,104.25459550,22.40393020
3354,104.25485730,22.40403580
3355,104.25538570,22.40418950
3356,104.25551180,22.40423910
3357,104.25568180,22.40433680
3358,104.25608850,22.40471030
3359,104.25658840,22.40523200
3360,104.25691190,22.40568730
3361,104.25723210,22.40619420
3362,104.25729520,22.40624790
3363,104.25748700,22.40637390
3364,104.25772050,22.40653590
3365,104.25793890,22.40670120
3366,104.25843540,22.40709580
3367,104.25898220,22.40751570
3368,104.25974290,22.40811120
3369,104.25982580,22.40820260
3370,104.26000420,22.40853370
3371,104.26005160,22.40867400
3372,104.26014370,22.40894660
3373,104.26025540,22.40922130
3374,104.26035820,22.40946730
3375,104.26052320,22.40984670
3376,104.26069240,22.41030690
3377,104.26077930,22.41045840
3378,104.26081960,22.41052860
3379,104.26097010,22.41067770
3380,104.26101020,22.41070750
3381,104.26116850,22.41082520
3382,104.26147370,22.41102510
3383,104.26161110,22.41123060
3384,104.26168100,22.41151790
3385,104.26178540,22.41195590
3386,104.26183830,22.41214210
3387,104.26192630,22.41245180
3388,104.26209890,22.41287940
3389,104.26222120,22.41318230
3390,104.26232160,22.41343090
3391,104.26255890,22.41394050
3392,104.26263660,22.41419380
3393,104.26265020,22.41423810
3394,104.26266120,22.41438470
3395,104.26259740,22.41481230
3396,104.26256800,22.41507520
3397,104.26255120,22.41520910
3398,104.26254190,22.41534800
3399,104.26249220,22.41572240
3400,104.26239540,22.41605310
3401,104.26217960,22.41684580
3402,104.26203860,22.41737720
3403,104.26196090,22.41770450
3404,104.26174250,22.41855150
3405,104.26164060,22.41890610
3406,104.26139400,22.41972970
3407,104.26138310,22.41976770
3408,104.26135630,22.41989540
3409,104.26134150,22.41999830
3410,104.26131490,22.42010090
3411,104.26128120,22.42019290
3412,104.26120340,22.42032680
3413,104.26115210,22.42039970
3414,104.26108540,22.42048180
3415,104.26046490,22.42120230
3416,104.25989920,22.42182390
3417,104.25979120,22.42196080
3418,104.25976710,22.42202280
3419,104.25975070,22.42212540
3420,104.25980600,22.42295750
3421,104.25988640,22.42365420
3422,104.25990630,22.42375930
3423,104.25993310,22.42383860
3424,104.25997900,22.42392320
3425,104.26012780,22.42414760
3426,104.26015980,22.42420060
3427,104.26018390,22.42426880
3428,104.26019820,22.42438070
3429,104.26019360,22.42442660
3430,104.26016810,22.42456040
3431,104.26012920,22.42468560
3432,104.26002590,22.42494350
3433,104.25994550,22.42512950
3434,104.25991190,22.42522000
3435,104.25989050,22.42533520
3436,104.25988780,22.42543320
3437,104.25990760,22.42551710
3438,104.25995080,22.42559810
3439,104.25999880,22.42565730
3440,104.26005940,22.42570840
3441,104.26017580,22.42576270
3442,104.26029410,22.42580260
3443,104.26042270,22.42583700
3444,104.26050510,22.42585860
3445,104.26206000,22.42607340
3446,104.26213950,22.42607530
3447,104.26224810,22.42607410
3448,104.26235010,22.42604810
3449,104.26242920,22.42601210
3450,104.26251230,22.42597000
3451,104.26300590,22.42567370
3452,104.26327250,22.42550980
3453,104.26360000,22.42531790
3454,104.26388960,22.42516910
3455,104.26398750,22.42514090
3456,104.26408140,22.42513570
3457,104.26415250,22.42514190
3458,104.26425040,22.42518150
3459,104.26432820,22.42522370
3460,104.26440460,22.42527200
3461,104.26443380,22.42530150
3462,104.26444890,22.42533650
3463,104.26445830,22.42539230
3464,104.26446630,22.42601340
3465,104.26445930,22.42671220
3466,104.26446360,22.42679310
3467,104.26447840,22.42687620
3468,104.26466720,22.42739780
3469,104.26477610,22.42776250
3470,104.26481630,22.42793860
3471,104.26484580,22.42808480
3472,104.26489950,22.42856090
3473,104.26495580,22.42896870
3474,104.26501750,22.42922280
3475,104.26505100,22.42930220
3476,104.26512210,22.42939270
3477,104.26519990,22.42945590
3478,104.26533540,22.42952690
3479,104.26560220,22.42966660
3480,104.26607030,22.42992240
3481,104.26619900,22.42999270
3482,104.26624330,22.43002370
3483,104.26628350,22.43006580
3484,104.26631970,22.43012530
3485,104.26634090,22.43018210
3486,104.26634250,22.43025180
3487,104.26633310,22.43030750
3488,104.26631840,22.43036700
3489,104.26629560,22.43043520
3490,104.26621910,22.43060260
3491,104.26607830,22.43088150
3492,104.26603810,22.43099060
3493,104.26602310,22.43107210
3494,104.26602600,22.43116040
3495,104.26604350,22.43123480
3496,104.26613460,22.43148400
3497,104.26618260,22.43164110
3498,104.26619500,22.43174920
3499,104.26619470,22.43181830
3500,104.26618560,22.43187940
3501,104.26616820,22.43193270
3502,104.26614270,22.43199340
3503,104.26605280,22.43217690
3504,104.26594820,22.43243850
3505,104.26592380,22.43252120
3506,104.26590930,22.43260330
3507,104.26590260,22.43269260
3508,104.26590800,22.43277810
3509,104.26595490,22.43302230
3510,104.26596400,22.43311630
3511,104.26596160,22.43318100
3512,104.26594420,22.43325290
3513,104.26585570,22.43345740
3514,104.26580610,22.43355410
3515,104.26576580,22.43364830
3516,104.26574710,22.43375370
3517,104.26576850,22.43400410
3518,104.26586510,22.43449000
3519,104.26587980,22.43458670
3520,104.26588120,22.43467600
3521,104.26585030,22.43491650
3522,104.26579530,22.43526110
3523,104.26576050,22.43550150
3524,104.26573100,22.43583620
3525,104.26572020,22.43602590
3526,104.26571350,22.43647340
3527,104.26570400,22.43665190
3528,104.26568270,22.43706710
3529,104.26569070,22.43722090
3530,104.26571760,22.43740680
3531,104.26575910,22.43757540
3532,104.26589860,22.43802040
3533,104.26603940,22.43840340
3534,104.26606490,22.43848030
3535,104.26613460,22.43880010
3536,104.26619770,22.43911990
3537,104.26623790,22.43943970
3538,104.26624190,22.43950040
3539,104.26623520,22.43955870
3540,104.26622050,22.43963430
3541,104.26620300,22.43969630
3542,104.26614670,22.43979300
3543,104.26610510,22.43984870
3544,104.26600990,22.43993050
3545,104.26591340,22.44002850
3546,104.26587050,22.44008550
3547,104.26584230,22.44013760
3548,104.26582750,22.44019330
3549,104.26581810,22.44025900
3550,104.26581140,22.44035320
3551,104.26578600,22.44060490
3552,104.26576720,22.44066190
3553,104.26573630,22.44070030
3554,104.26569610,22.44073130
3555,104.26556600,22.44081810
3556,104.26539840,22.44092100
3557,104.26530720,22.44099280
3558,104.26524680,22.44104740
3559,104.26509370,22.44122310
3560,104.26499610,22.44136220
3561,104.26496920,22.44141310
3562,104.26495720,22.44146880
3563,104.26495310,22.44153580
3564,104.26495560,22.44160240
3565,104.26497460,22.44183330
3566,104.26498130,22.44200180
3567,104.26498670,22.44206880
3568,104.26499870,22.44212080
3569,104.26504840,22.44223110
3570,104.26515160,22.44244560
3571,104.26517280,22.44250600
3572,104.26519860,22.44261540
3573,104.26519860,22.44267370
3574,104.26518490,22.44273160
3575,104.26503730,22.44317170
3576,104.26503830,22.44322220
3577,104.26505710,22.44326740
3578,104.26510580,22.44334700
3579,104.26514560,22.44340000
3580,104.26520330,22.44344400
3581,104.26534590,22.44349520
3582,104.26556710,22.44354970
3583,104.26569010,22.44359770
3584,104.26580380,22.44365510
3585,104.26583420,22.44368330
3586,104.26585840,22.44371800
3587,104.26588920,22.44378610
3588,104.26591540,22.44386860
3589,104.26593120,22.44395130
3590,104.26596700,22.44451930
3591,104.26598980,22.44508200
3592,104.26608200,22.44619740
3593,104.26611690,22.44648110
3594,104.26616420,22.44662460
3595,104.26623390,22.44676590
3596,104.26637060,22.44697580
3597,104.26681500,22.44762580
3598,104.26684280,22.44768690
3599,104.26689240,22.44787220
3600,104.26689840,22.44792730
3601,104.26689340,22.44810490
3602,104.26678640,22.44861710
3603,104.26672450,22.44912870
3604,104.26672610,22.44921760
3605,104.26673810,22.44930620
3606,104.26678510,22.44950210
3607,104.26689240,22.44987640
3608,104.26712040,22.45062010
3609,104.26755330,22.45207990
3610,104.26761790,22.45222390
3611,104.26771310,22.45235160
3612,104.26789660,22.45251370
3613,104.26879000,22.45310520
3614,104.26966650,22.45371480
3615,104.26992430,22.45391430
3616,104.26995410,22.45393840
3617,104.26999970,22.45397530
3618,104.27005470,22.45404590
3619,104.27009630,22.45412520
3620,104.27012410,22.45423900
3621,104.27011640,22.45437810
3622,104.27010030,22.45444620
3623,104.27006540,22.45451190
3624,104.26999400,22.45461200
3625,104.26975940,22.45483260
3626,104.26935300,22.45520440
3627,104.26929680,22.45523500
3628,104.26923390,22.45526920
3629,104.26909040,22.45530640
3630,104.26900570,22.45529990
3631,104.26892150,22.45528530
3632,104.26879910,22.45521440
3633,104.26873240,22.45515640
3634,104.26825230,22.45458630
3635,104.26777050,22.45397490
3636,104.26766080,22.45389960
3637,104.26743820,22.45377570
3638,104.26719150,22.45366550
3639,104.26660300,22.45337710
3640,104.26645900,22.45328150
3641,104.26637040,22.45320730
3642,104.26624190,22.45308730
3643,104.26605560,22.45290020
3644,104.26589650,22.45274840
3645,104.26570470,22.45254450
3646,104.26559530,22.45246300
3647,104.26549250,22.45241310
3648,104.26536120,22.45236370
3649,104.26522080,22.45232740
3650,104.26503650,22.45229000
3651,104.26484770,22.45226120
3652,104.26470490,22.45224440
3653,104.26459340,22.45223540
3654,104.26448920,22.45223740
3655,104.26438020,22.45226640
3656,104.26430640,22.45230310
3657,104.26420060,22.45237360
3658,104.26413770,22.45243810
3659,104.26410570,22.45248740
3660,104.26406910,22.45257260
3661,104.26404370,22.45264430
3662,104.26402970,22.45277340
3663,104.26402150,22.45308910
3664,104.26400740,22.45357030
3665,104.26399950,22.45361480
3666,104.26398260,22.45365510
3667,104.26391220,22.45376490
3668,104.26385230,22.45383020
3669,104.26379410,22.45387330
3670,104.26373650,22.45389340
3671,104.26364820,22.45391710
3672,104.26349340,22.45395080
3673,104.26331340,22.45399630
3674,104.26318860,22.45403320
3675,104.26311130,22.45407140
3676,104.26304950,22.45410890
3677,104.26298810,22.45415970
3678,104.26296100,22.45419610
3679,104.26289730,22.45430710
3680,104.26287100,22.45439590
3681,104.26286570,22.45443690
3682,104.26286940,22.45457410
3683,104.26289100,22.45476490
3684,104.26289710,22.45485780
3685,104.26289130,22.45490850
3686,104.26287950,22.45495650
3687,104.26284340,22.45501380
3688,104.26279910,22.45506190
3689,104.26273870,22.45511250
3690,104.26267600,22.45513960
3691,104.26259110,22.45516930
3692,104.26254160,22.45518340
3693,104.26249530,22.45518390
3694,104.26244380,22.45517210
3695,104.26239180,22.45515530
3696,104.26233320,22.45511750
3697,104.26226880,22.45506310
3698,104.26219410,22.45501940
3699,104.26212310,22.45499390
3700,104.26197710,22.45495210
3701,104.26188470,22.45494150
3702,104.26183010,22.45494850
3703,104.26177310,22.45496400
3704,104.26170970,22.45499350
3705,104.26167750,22.45501270
3706,104.26161750,22.45505910
3707,104.26159000,22.45509160
3708,104.26154760,22.45516690
3709,104.26152720,22.45523350
3710,104.26151100,22.45533710
3711,104.26148600,22.45543290
3712,104.26144520,22.45549570
3713,104.26139410,22.45555390
3714,104.26134850,22.45558330
3715,104.26129920,22.45560160
3716,104.26124740,22.45561440
3717,104.26119350,22.45562140
3718,104.26108190,22.45561800
3719,104.26094550,22.45559750
3720,104.26069240,22.45554010
3721,104.26061730,22.45553220
3722,104.26053190,22.45552980
3723,104.26044200,22.45553510
3724,104.26035030,22.45555390
3725,104.26024650,22.45558950
3726,104.26013710,22.45564610
3727,104.26003920,22.45572820
3728,104.25998690,22.45576740
3729,104.25989960,22.45580810
3730,104.25978750,22.45584800
3731,104.25967320,22.45585930
3732,104.25954290,22.45585260
3733,104.25941660,22.45583590
3734,104.25912530,22.45576660
3735,104.25903190,22.45572010
3736,104.25896250,22.45567230
3737,104.25889910,22.45561630
3738,104.25872240,22.45547900
3739,104.25867470,22.45546050
3740,104.25861480,22.45545440
3741,104.25855200,22.45545330
3742,104.25843340,22.45548420
3743,104.25835780,22.45555690
3744,104.25828280,22.45568450
3745,104.25817170,22.45581760
3746,104.25810800,22.45586110
3747,104.25803730,22.45590010
3748,104.25780320,22.45604490
3749,104.25767910,22.45613100
3750,104.25760500,22.45622300
3751,104.25756970,22.45630100
3752,104.25756200,22.45638560
3753,104.25756210,22.45660400
3754,104.25757850,22.45673570
3755,104.25762060,22.45685420
3756,104.25770160,22.45697060
3757,104.25778870,22.45711190
3758,104.25782180,22.45720150
3759,104.25782660,22.45727250
3760,104.25780510,22.45737710
3761,104.25775230,22.45747890
3762,104.25762690,22.45757880
3763,104.25760320,22.45761210
3764,104.25757160,22.45766490
3765,104.25754130,22.45779290
3766,104.25753690,22.45784250
3767,104.25754990,22.45788670
3768,104.25758070,22.45792470
3769,104.25767500,22.45802480
3770,104.25776570,22.45810180
3771,104.25783190,22.45816300
3772,104.25789530,22.45820420
3773,104.25795830,22.45825000
3774,104.25797750,22.45832240
3775,104.25797860,22.45836150
3776,104.25794760,22.45845950
3777,104.25791230,22.45850560
